"CardNo","StartDate","Pentad","year","obs"
"2605_2815_016381_20240518",2024-05-18,"2605_2815",2024,0
"2540_2810_022455_20240521",2024-05-21,"2540_2810",2024,0
"2745_2905_022558_20240521",2024-05-21,"2745_2905",2024,0
"3355_2235_010718_20240522",2024-05-22,"3355_2235",2024,1
"3355_2230_010718_20240522",2024-05-22,"3355_2230",2024,0
"3205_2525_001651_20240507",2024-05-07,"3205_2525",2024,0
"3210_2525_001651_20240507",2024-05-07,"3210_2525",2024,0
"3215_2525_001651_20240508",2024-05-08,"3215_2525",2024,0
"3210_2525_001651_20240512",2024-05-12,"3210_2525",2024,0
"3420_2120_022778_20240513",2024-05-13,"3420_2120",2024,0
"3340_2545_000916_20240525",2024-05-25,"3340_2545",2024,0
"2830_2835_010074_20240511",2024-05-11,"2830_2835",2024,0
"2830_2825_010074_20240512",2024-05-12,"2830_2825",2024,0
"2735_3210_021854_20240516",2024-05-16,"2735_3210",2024,0
"2610_2815_014228_20240521",2024-05-21,"2610_2815",2024,0
"3415_2150_012151_20240511",2024-05-11,"3415_2150",2024,0
"2550_2650_012151_20240518",2024-05-18,"2550_2650",2024,0
"3355_2230_012142_20240522",2024-05-22,"3355_2230",2024,0
"3355_2235_012142_20240522",2024-05-22,"3355_2235",2024,1
"3245_1805_000976_20240521",2024-05-21,"3245_1805",2024,0
"3255_1805_000976_20240525",2024-05-25,"3255_1805",2024,0
"3255_1750_002194_20240413",2024-04-13,"3255_1750",2024,0
"3400_1825_001899_20240514",2024-05-14,"3400_1825",2024,0
"3420_2120_001899_20240519",2024-05-19,"3420_2120",2024,0
"2950_3055_023109_20240526",2024-05-26,"2950_3055",2024,0
"3340_1855_001899_20240525",2024-05-25,"3340_1855",2024,0
"2450_3120_010869_20240524",2024-05-24,"2450_3120",2024,0
"3400_2245_015809_20240523",2024-05-23,"3400_2245",2024,0
"2620_2810_014228_20240525",2024-05-25,"2620_2810",2024,0
"2605_2800_010449_20240526",2024-05-26,"2605_2800",2024,0
"2640_2830_010857_20240525",2024-05-25,"2640_2830",2024,1
"2645_2830_010857_20240525",2024-05-25,"2645_2830",2024,0
"2835_2900_023117_20240418",2024-04-18,"2835_2900",2024,0
"2840_2855_023117_20240419",2024-04-19,"2840_2855",2024,0
"2915_3015_023117_20240515",2024-05-15,"2915_3015",2024,0
"3335_2555_000916_20240525",2024-05-25,"3335_2555",2024,0
"2635_2800_014228_20240525",2024-05-25,"2635_2800",2024,0
"3420_2030_000011_20240514",2024-05-14,"3420_2030",2024,0
"3330_2325_011617_20240524",2024-05-24,"3330_2325",2024,0
"2950_3100_019226_20240525",2024-05-25,"2950_3100",2024,0
"3355_2230_022028_20240516",2024-05-16,"3355_2230",2024,0
"3000_3010_010320_20240526",2024-05-26,"3000_3010",2024,0
"2905_2610_010800_20240521",2024-05-21,"2905_2610",2024,0
"2525_2745_010619_20240522",2024-05-22,"2525_2745",2024,0
"3215_2230_001651_20240512",2024-05-12,"3215_2230",2024,0
"3215_2225_001651_20240512",2024-05-12,"3215_2225",2024,0
"3345_2540_010253_20240523",2024-05-23,"3345_2540",2024,0
"2645_2750_000527_20240526",2024-05-26,"2645_2750",2024,0
"3220_2225_001651_20240512",2024-05-12,"3220_2225",2024,0
"3215_2220_001651_20240513",2024-05-13,"3215_2220",2024,0
"3400_1830_017825_20240525",2024-05-25,"3400_1830",2024,0
"2620_2800_012105_20240526",2024-05-26,"2620_2800",2024,0
"2620_2805_012105_20240522",2024-05-22,"2620_2805",2024,0
"2530_3100_011549_20240524",2024-05-24,"2530_3100",2024,0
"2240_2820_015615_20240522",2024-05-22,"2240_2820",2024,0
"2245_2805_015615_20240524",2024-05-24,"2245_2805",2024,0
"2450_2825_016685_20240526",2024-05-26,"2450_2825",2024,0
"2530_3155_020256_20240526",2024-05-26,"2530_3155",2024,0
"3355_2205_018216_20240526",2024-05-26,"3355_2205",2024,0
"3400_2205_018216_20240526",2024-05-26,"3400_2205",2024,0
"3355_1945_002292_20240526",2024-05-26,"3355_1945",2024,0
"2915_3000_021863_20240524",2024-05-24,"2915_3000",2024,0
"2525_3010_002294_20240524",2024-05-24,"2525_3010",2024,0
"2525_3015_002294_20240524",2024-05-24,"2525_3015",2024,0
"2645_2825_015728_20240525",2024-05-25,"2645_2825",2024,0
"2640_2825_015728_20240525",2024-05-25,"2640_2825",2024,0
"2450_2815_019005_20240522",2024-05-22,"2450_2815",2024,0
"2505_2845_016685_20240526",2024-05-26,"2505_2845",2024,0
"2505_2850_016685_20240526",2024-05-26,"2505_2850",2024,0
"2555_2800_001859_20240514",2024-05-14,"2555_2800",2024,0
"3400_2205_011010_20240526",2024-05-26,"3400_2205",2024,0
"3355_2205_011010_20240526",2024-05-26,"3355_2205",2024,0
"3300_2020_021869_20240503",2024-05-03,"3300_2020",2024,0
"2925_3025_000278_20240525",2024-05-25,"2925_3025",2024,0
"2925_3020_000278_20240525",2024-05-25,"2925_3020",2024,0
"3300_2015_021869_20240504",2024-05-04,"3300_2015",2024,0
"3255_2015_021869_20240504",2024-05-04,"3255_2015",2024,0
"2530_3110_000459_20240526",2024-05-26,"2530_3110",2024,0
"2525_3055_000459_20240520",2024-05-20,"2525_3055",2024,0
"2525_3015_010565_20240522",2024-05-22,"2525_3015",2024,0
"2440_2820_016685_20240522",2024-05-22,"2440_2820",2024,0
"2535_2745_020406_20240525",2024-05-25,"2535_2745",2024,0
"2520_3100_015615_20240514",2024-05-14,"2520_3100",2024,0
"2605_2750_015688_20240526",2024-05-26,"2605_2750",2024,0
"3035_2140_014823_20240525",2024-05-25,"3035_2140",2024,0
"2445_2820_016685_20240524",2024-05-24,"2445_2820",2024,0
"2605_2815_010821_20240525",2024-05-25,"2605_2815",2024,0
"2610_2815_014823_20240520",2024-05-20,"2610_2815",2024,0
"2535_2800_001764_20240521",2024-05-21,"2535_2800",2024,0
"3320_1805_002076_20240524",2024-05-24,"3320_1805",2024,0
"2840_1915_022167_20240519",2024-05-19,"2840_1915",2024,0
"2845_1915_022167_20240521",2024-05-21,"2845_1915",2024,0
"2835_1930_022167_20240522",2024-05-22,"2835_1930",2024,0
"3400_2300_020662_20240524",2024-05-24,"3400_2300",2024,0
"3335_2635_001733_20240519",2024-05-19,"3335_2635",2024,0
"3420_1905_018713_20240524",2024-05-24,"3420_1905",2024,0
"2605_2810_016971_20240511",2024-05-11,"2605_2810",2024,0
"2550_2815_016971_20240519",2024-05-19,"2550_2815",2024,0
"2610_2800_022168_20240523",2024-05-23,"2610_2800",2024,0
"2625_2810_016395_20240523",2024-05-23,"2625_2810",2024,0
"3415_2050_018356_20240520",2024-05-20,"3415_2050",2024,0
"2550_2810_014447_20240523",2024-05-23,"2550_2810",2024,0
"2945_3045_022354_20240526",2024-05-26,"2945_3045",2024,0
"3300_2745_021180_20240527",2024-05-27,"3300_2745",2024,0
"2945_3050_016330_20240522",2024-05-22,"2945_3050",2024,0
"2940_3105_016330_20240523",2024-05-23,"2940_3105",2024,0
"2605_2755_001858_20240523",2024-05-23,"2605_2755",2024,0
"3205_2655_000157_20240526",2024-05-26,"3205_2655",2024,0
"3405_2445_001979_20240527",2024-05-27,"3405_2445",2024,0
"2540_2520_003479_20240526",2024-05-26,"2540_2520",2024,0
"2605_2805_011079_20240521",2024-05-21,"2605_2805",2024,0
"2645_2745_000527_20240524",2024-05-24,"2645_2745",2024,0
"2625_2805_011079_20240525",2024-05-25,"2625_2805",2024,0
"2640_2805_011079_20240525",2024-05-25,"2640_2805",2024,0
"3005_2620_002254_20240524",2024-05-24,"3005_2620",2024,1
"3010_2615_002254_20240527",2024-05-27,"3010_2615",2024,1
"2955_2625_002254_20240522",2024-05-22,"2955_2625",2024,0
"2720_3005_001071_20240526",2024-05-26,"2720_3005",2024,0
"3005_2615_002254_20240523",2024-05-23,"3005_2615",2024,0
"2920_3115_020208_20240525",2024-05-25,"2920_3115",2024,0
"2350_3135_010942_20240520",2024-05-20,"2350_3135",2024,0
"3355_2235_001651_20240516",2024-05-16,"3355_2235",2024,0
"3355_2240_001651_20240517",2024-05-17,"3355_2240",2024,1
"3410_2205_011619_20240523",2024-05-23,"3410_2205",2024,0
"2535_3045_010916_20240524",2024-05-24,"2535_3045",2024,0
"3355_2100_014218_20240404",2024-04-04,"3355_2100",2024,0
"3400_2210_018216_20240526",2024-05-26,"3400_2210",2024,0
"3400_2210_011010_20240526",2024-05-26,"3400_2210",2024,0
"2440_2840_019005_20240527",2024-05-27,"2440_2840",2024,0
"2445_2840_019005_20240528",2024-05-28,"2445_2840",2024,0
"3355_1825_010585_20240528",2024-05-28,"3355_1825",2024,0
"3340_2545_015548_20240525",2024-05-25,"3340_2545",2024,0
"3335_2545_015548_20240525",2024-05-25,"3335_2545",2024,0
"3330_2540_015548_20240526",2024-05-26,"3330_2540",2024,0
"3325_2540_015548_20240526",2024-05-26,"3325_2540",2024,0
"3330_2545_015548_20240526",2024-05-26,"3330_2545",2024,0
"2505_2845_021154_20240526",2024-05-26,"2505_2845",2024,0
"3325_2545_015548_20240526",2024-05-26,"3325_2545",2024,0
"2505_2850_021154_20240526",2024-05-26,"2505_2850",2024,0
"2450_2825_021154_20240526",2024-05-26,"2450_2825",2024,0
"2220_3110_021727_20240524",2024-05-24,"2220_3110",2024,0
"3355_2210_012142_20240528",2024-05-28,"3355_2210",2024,0
"3355_2205_012142_20240528",2024-05-28,"3355_2205",2024,0
"3400_2210_012142_20240528",2024-05-28,"3400_2210",2024,0
"2550_2735_020406_20240529",2024-05-29,"2550_2735",2024,0
"3420_2135_022869_20240529",2024-05-29,"3420_2135",2024,0
"2220_3105_010338_20240524",2024-05-24,"2220_3105",2024,0
"2215_3105_010338_20240524",2024-05-24,"2215_3105",2024,0
"2220_3110_010338_20240524",2024-05-24,"2220_3110",2024,0
"2220_3100_021727_20240525",2024-05-25,"2220_3100",2024,0
"2550_2735_016236_20240529",2024-05-29,"2550_2735",2024,0
"3325_2540_001651_20240521",2024-05-21,"3325_2540",2024,0
"3325_2545_001651_20240521",2024-05-21,"3325_2545",2024,0
"3330_2545_001651_20240522",2024-05-22,"3330_2545",2024,0
"3400_2525_001979_20240525",2024-05-25,"3400_2525",2024,0
"3335_2545_001651_20240522",2024-05-22,"3335_2545",2024,0
"3055_3015_018374_20240529",2024-05-29,"3055_3015",2024,0
"2620_2845_014447_20240529",2024-05-29,"2620_2845",2024,1
"2620_2840_014447_20240529",2024-05-29,"2620_2840",2024,0
"2630_2900_012093_20240529",2024-05-29,"2630_2900",2024,0
"2630_2855_012093_20240529",2024-05-29,"2630_2855",2024,0
"3010_2615_016746_20240527",2024-05-27,"3010_2615",2024,1
"2955_2625_016746_20240522",2024-05-22,"2955_2625",2024,0
"3000_2620_016746_20240526",2024-05-26,"3000_2620",2024,0
"3005_2615_016746_20240523",2024-05-23,"3005_2615",2024,0
"3000_2625_016746_20240522",2024-05-22,"3000_2625",2024,0
"3005_2620_016746_20240524",2024-05-24,"3005_2620",2024,1
"3005_2610_016746_20240523",2024-05-23,"3005_2610",2024,0
"2815_2815_002043_20240515",2024-05-15,"2815_2815",2024,0
"2810_2815_002043_20240526",2024-05-26,"2810_2815",2024,0
"2815_2815_002043_20240522",2024-05-22,"2815_2815",2024,0
"2645_2715_021981_20240529",2024-05-29,"2645_2715",2024,0
"3310_2045_020269_20240525",2024-05-25,"3310_2045",2024,0
"3335_2110_020269_20240529",2024-05-29,"3335_2110",2024,0
"2645_2745_010281_20240529",2024-05-29,"2645_2745",2024,0
"2635_2745_010281_20240529",2024-05-29,"2635_2745",2024,0
"2545_2810_018713_20240323",2024-03-23,"2545_2810",2024,0
"2515_2700_018713_20240422",2024-04-22,"2515_2700",2024,0
"2520_2705_018713_20240421",2024-04-21,"2520_2705",2024,0
"2515_2705_018713_20240422",2024-04-22,"2515_2705",2024,0
"2445_2815_019005_20240525",2024-05-25,"2445_2815",2024,0
"2525_3015_010565_20240527",2024-05-27,"2525_3015",2024,0
"3210_2425_001475_20240527",2024-05-27,"3210_2425",2024,0
"3210_2430_001475_20240527",2024-05-27,"3210_2430",2024,1
"2525_2920_002294_20240529",2024-05-29,"2525_2920",2024,0
"2525_2925_002294_20240529",2024-05-29,"2525_2925",2024,0
"2530_2920_002294_20240529",2024-05-29,"2530_2920",2024,0
"2600_2755_010449_20240525",2024-05-25,"2600_2755",2024,0
"3330_2150_010526_20240517",2024-05-17,"3330_2150",2024,0
"3255_1805_020622_20240529",2024-05-29,"3255_1805",2024,0
"3335_2210_022519_20240525",2024-05-25,"3335_2210",2024,0
"3330_2210_022519_20240529",2024-05-29,"3330_2210",2024,0
"3145_2655_001065_20240510",2024-05-10,"3145_2655",2024,0
"3125_2655_001065_20240511",2024-05-11,"3125_2655",2024,0
"3130_2650_001065_20240511",2024-05-11,"3130_2650",2024,0
"3120_2655_001065_20240511",2024-05-11,"3120_2655",2024,0
"2605_2815_014228_20240525",2024-05-25,"2605_2815",2024,0
"3255_2755_021180_20240525",2024-05-25,"3255_2755",2024,0
"2620_2840_015816_20240529",2024-05-29,"2620_2840",2024,1
"2620_2845_015816_20240529",2024-05-29,"2620_2845",2024,1
"3230_2255_001909_20240529",2024-05-29,"3230_2255",2024,0
"3220_2235_001909_20240525",2024-05-25,"3220_2235",2024,0
"2225_3110_010338_20240525",2024-05-25,"2225_3110",2024,0
"2220_3100_010338_20240525",2024-05-25,"2220_3100",2024,0
"2905_2610_000662_20240524",2024-05-24,"2905_2610",2024,0
"3400_2210_011619_20240525",2024-05-25,"3400_2210",2024,0
"3400_2205_011619_20240525",2024-05-25,"3400_2205",2024,0
"3320_1820_002076_20240524",2024-05-24,"3320_1820",2024,0
"2440_2820_021154_20240525",2024-05-25,"2440_2820",2024,0
"2945_3045_006515_20240525",2024-05-25,"2945_3045",2024,0
"2640_2640_010651_20240519",2024-05-19,"2640_2640",2024,0
"2645_2640_010651_20240519",2024-05-19,"2645_2640",2024,0
"2905_2610_000102_20240526",2024-05-26,"2905_2610",2024,0
"2645_2645_010651_20240525",2024-05-25,"2645_2645",2024,0
"2650_2645_010651_20240525",2024-05-25,"2650_2645",2024,0
"3405_2205_018216_20240527",2024-05-27,"3405_2205",2024,0
"3410_2205_018216_20240526",2024-05-26,"3410_2205",2024,0
"2540_2810_022455_20240526",2024-05-26,"2540_2810",2024,0
"3040_3015_017228_20240524",2024-05-24,"3040_3015",2024,0
"3240_2125_001909_20240530",2024-05-30,"3240_2125",2024,0
"2535_2755_001764_20240530",2024-05-30,"2535_2755",2024,0
"2610_2815_014228_20240526",2024-05-26,"2610_2815",2024,0
"3330_2700_022760_20240530",2024-05-30,"3330_2700",2024,0
"3040_3015_021863_20240530",2024-05-30,"3040_3015",2024,0
"3055_3015_021863_20240527",2024-05-27,"3055_3015",2024,0
"3100_3010_021863_20240528",2024-05-28,"3100_3010",2024,0
"2220_3115_010338_20240526",2024-05-26,"2220_3115",2024,0
"2940_1745_021770_20240526",2024-05-26,"2940_1745",2024,0
"3405_1825_010964_20240526",2024-05-26,"3405_1825",2024,1
"3300_1820_002194_20240526",2024-05-26,"3300_1820",2024,0
"3210_2525_015278_20240529",2024-05-29,"3210_2525",2024,0
"2555_2730_019120_20240524",2024-05-24,"2555_2730",2024,0
"2645_2750_000527_20240531",2024-05-31,"2645_2750",2024,0
"2220_3105_010330_20240525",2024-05-25,"2220_3105",2024,0
"2225_3110_010330_20240525",2024-05-25,"2225_3110",2024,0
"2410_3030_020103_20240531",2024-05-31,"2410_3030",2024,0
"3225_2335_001692_20240530",2024-05-30,"3225_2335",2024,0
"3050_2435_001692_20240529",2024-05-29,"3050_2435",2024,0
"2535_2810_014532_20240529",2024-05-29,"2535_2810",2024,0
"3400_2320_001859_20240530",2024-05-30,"3400_2320",2024,0
"3245_1805_000976_20240526",2024-05-26,"3245_1805",2024,0
"2620_2805_012105_20240527",2024-05-27,"2620_2805",2024,0
"3400_2025_020012_20240531",2024-05-31,"3400_2025",2024,0
"2520_2715_015816_20240531",2024-05-31,"2520_2715",2024,0
"2520_2705_015816_20240529",2024-05-29,"2520_2705",2024,0
"3415_2050_023005_20240531",2024-05-31,"3415_2050",2024,0
"3355_2320_001859_20240301",2024-03-01,"3355_2320",2024,0
"2525_3055_010065_20240524",2024-05-24,"2525_3055",2024,0
"2915_2930_022921_20240530",2024-05-30,"2915_2930",2024,0
"2910_2930_022921_20240530",2024-05-30,"2910_2930",2024,0
"2950_3100_021863_20240531",2024-05-31,"2950_3100",2024,0
"3010_2615_020185_20240522",2024-05-22,"3010_2615",2024,0
"3010_2625_020185_20240521",2024-05-21,"3010_2625",2024,0
"3005_2615_020185_20240521",2024-05-21,"3005_2615",2024,0
"3355_2530_010962_20240529",2024-05-29,"3355_2530",2024,0
"3345_2005_003008_20240519",2024-05-19,"3345_2005",2024,0
"3355_2005_003008_20240516",2024-05-16,"3355_2005",2024,0
"3400_2025_003008_20240526",2024-05-26,"3400_2025",2024,0
"3350_2000_003008_20240512",2024-05-12,"3350_2000",2024,0
"3345_2005_003008_20240512",2024-05-12,"3345_2005",2024,0
"3340_2000_003008_20240522",2024-05-22,"3340_2000",2024,0
"3350_2005_003008_20240512",2024-05-12,"3350_2005",2024,0
"2455_3125_000459_20240530",2024-05-30,"2455_3125",2024,0
"2440_2820_016685_20240527",2024-05-27,"2440_2820",2024,0
"2525_3055_000459_20240525",2024-05-25,"2525_3055",2024,0
"3220_2425_001475_20240531",2024-05-31,"3220_2425",2024,0
"2225_3115_010338_20240527",2024-05-27,"2225_3115",2024,0
"2225_3115_021727_20240527",2024-05-27,"2225_3115",2024,0
"2440_2840_016685_20240528",2024-05-28,"2440_2840",2024,0
"2445_2840_016685_20240528",2024-05-28,"2445_2840",2024,0
"3010_3045_015392_20240527",2024-05-27,"3010_3045",2024,0
"2245_2845_011308_20240531",2024-05-31,"2245_2845",2024,0
"2945_3050_016330_20240527",2024-05-27,"2945_3050",2024,0
"2605_2750_020406_20240529",2024-05-29,"2605_2750",2024,0
"2300_3120_010869_20240531",2024-05-31,"2300_3120",2024,0
"2425_3055_010869_20240526",2024-05-26,"2425_3055",2024,0
"2550_2810_015187_20240526",2024-05-26,"2550_2810",2024,0
"3355_2535_001979_20240528",2024-05-28,"3355_2535",2024,0
"2520_3150_010449_20240530",2024-05-30,"2520_3150",2024,0
"2515_3150_010449_20240530",2024-05-30,"2515_3150",2024,0
"2640_2750_000527_20240601",2024-06-01,"2640_2750",2024,0
"2730_2910_014593_20240531",2024-05-31,"2730_2910",2024,0
"2945_3045_014593_20240527",2024-05-27,"2945_3045",2024,0
"3400_1830_022832_20240601",2024-06-01,"3400_1830",2024,0
"2930_2545_000102_20240601",2024-06-01,"2930_2545",2024,0
"2925_2545_000102_20240601",2024-06-01,"2925_2545",2024,0
"3400_2210_010718_20240528",2024-05-28,"3400_2210",2024,0
"3355_2210_010718_20240528",2024-05-28,"3355_2210",2024,0
"2210_2920_011088_20240515",2024-05-15,"2210_2920",2024,0
"3355_2205_010718_20240528",2024-05-28,"3355_2205",2024,0
"2330_3120_011088_20240520",2024-05-20,"2330_3120",2024,0
"2435_2840_011088_20240514",2024-05-14,"2435_2840",2024,0
"2555_2815_020406_20240601",2024-06-01,"2555_2815",2024,0
"2550_2815_000614_20240528",2024-05-28,"2550_2815",2024,0
"2645_2700_021981_20240601",2024-06-01,"2645_2700",2024,0
"3325_2545_023064_20240525",2024-05-25,"3325_2545",2024,0
"3400_2450_023064_20240515",2024-05-15,"3400_2450",2024,0
"3000_3010_010320_20240601",2024-06-01,"3000_3010",2024,0
"2655_2640_001858_20240601",2024-06-01,"2655_2640",2024,0
"3400_1830_013663_20240601",2024-06-01,"3400_1830",2024,0
"2435_2825_021154_20240521",2024-05-21,"2435_2825",2024,0
"3355_2540_002947_20240530",2024-05-30,"3355_2540",2024,0
"2540_2745_010821_20240528",2024-05-28,"2540_2745",2024,0
"2605_2755_001858_20240528",2024-05-28,"2605_2755",2024,0
"2545_2815_010823_20240527",2024-05-27,"2545_2815",2024,0
"2940_3100_015278_20240101",2024-01-01,"2940_3100",2024,0
"2540_2745_013201_20240528",2024-05-28,"2540_2745",2024,0
"2930_3015_010320_20240527",2024-05-27,"2930_3015",2024,0
"2455_3125_023075_20240529",2024-05-29,"2455_3125",2024,0
"3350_1840_002292_20240601",2024-06-01,"3350_1840",2024,0
"2950_3055_023111_20240602",2024-06-02,"2950_3055",2024,0
"2305_3125_010942_20240528",2024-05-28,"2305_3125",2024,0
"2620_2830_021929_20240602",2024-06-02,"2620_2830",2024,0
"2535_3045_010916_20240529",2024-05-29,"2535_3045",2024,0
"2645_2745_000527_20240529",2024-05-29,"2645_2745",2024,0
"2935_3025_000278_20240602",2024-06-02,"2935_3025",2024,0
"2950_3055_018760_20240602",2024-06-02,"2950_3055",2024,0
"3205_1905_012110_20240519",2024-05-19,"3205_1905",2024,0
"3355_1845_010585_20240602",2024-06-02,"3355_1845",2024,0
"2530_3055_016285_20240529",2024-05-29,"2530_3055",2024,0
"3405_1825_001899_20240528",2024-05-28,"3405_1825",2024,1
"3125_2500_012110_20240502",2024-05-02,"3125_2500",2024,0
"2750_2935_001747_20240531",2024-05-31,"2750_2935",2024,0
"2405_2820_019120_20240531",2024-05-31,"2405_2820",2024,0
"2555_2745_001858_20240602",2024-06-02,"2555_2745",2024,0
"3400_2300_000267_20240521",2024-05-21,"3400_2300",2024,0
"3400_2300_000267_20240526",2024-05-26,"3400_2300",2024,0
"2520_2705_016328_20240518",2024-05-18,"2520_2705",2024,0
"2520_2820_010281_20240530",2024-05-30,"2520_2820",2024,0
"2515_2700_016328_20240518",2024-05-18,"2515_2700",2024,0
"2520_2815_010281_20240530",2024-05-30,"2520_2815",2024,0
"2520_2700_016328_20240518",2024-05-18,"2520_2700",2024,0
"2500_3105_016328_20240313",2024-03-13,"2500_3105",2024,0
"2950_3055_021056_20240602",2024-06-02,"2950_3055",2024,0
"2505_2800_016328_20240309",2024-03-09,"2505_2800",2024,0
"2500_3105_016328_20240420",2024-04-20,"2500_3105",2024,0
"2505_2810_016328_20240308",2024-03-08,"2505_2810",2024,0
"2505_2805_016328_20240309",2024-03-09,"2505_2805",2024,0
"2525_3015_016328_20240218",2024-02-18,"2525_3015",2024,0
"2545_2815_016328_20240120",2024-01-20,"2545_2815",2024,0
"2530_3055_016328_20240414",2024-04-14,"2530_3055",2024,0
"2530_3055_016328_20240203",2024-02-03,"2530_3055",2024,0
"2410_2900_006593_20240601",2024-06-01,"2410_2900",2024,0
"2510_2805_016328_20240308",2024-03-08,"2510_2805",2024,0
"2605_2755_022168_20240529",2024-05-29,"2605_2755",2024,0
"2520_3150_016328_20240128",2024-01-28,"2520_3150",2024,0
"2520_3140_016328_20240101",2024-01-01,"2520_3140",2024,0
"2540_2750_016328_20240512",2024-05-12,"2540_2750",2024,0
"2530_3055_016328_20240321",2024-03-21,"2530_3055",2024,0
"2830_2835_015485_20240601",2024-06-01,"2830_2835",2024,0
"2530_3055_016328_20240326",2024-03-26,"2530_3055",2024,0
"3400_1845_001680_20240501",2024-05-01,"3400_1845",2024,1
"2530_3055_016328_20240210",2024-02-10,"2530_3055",2024,0
"2530_3055_016328_20240316",2024-03-16,"2530_3055",2024,0
"2830_2820_015485_20240602",2024-06-02,"2830_2820",2024,0
"2830_2755_020521_20240531",2024-05-31,"2830_2755",2024,0
"3210_2430_001475_20240602",2024-06-02,"3210_2430",2024,1
"2825_2755_020521_20240601",2024-06-01,"2825_2755",2024,0
"2830_2755_020998_20240531",2024-05-31,"2830_2755",2024,0
"3210_2330_001909_20240601",2024-06-01,"3210_2330",2024,0
"2950_3100_020208_20240601",2024-06-01,"2950_3100",2024,0
"2950_3055_023113_20240602",2024-06-02,"2950_3055",2024,0
"2555_2750_010870_20240530",2024-05-30,"2555_2750",2024,0
"2555_2745_010870_20240601",2024-06-01,"2555_2745",2024,0
"2600_2800_010870_20240602",2024-06-02,"2600_2800",2024,0
"2815_3100_002078_20240601",2024-06-01,"2815_3100",2024,0
"2540_2815_010565_20240529",2024-05-29,"2540_2815",2024,0
"3410_2205_011122_20240501",2024-05-01,"3410_2205",2024,0
"3405_2145_011122_20240502",2024-05-02,"3405_2145",2024,0
"3405_2140_011122_20240502",2024-05-02,"3405_2140",2024,0
"3410_2205_011122_20240507",2024-05-07,"3410_2205",2024,0
"2545_2815_011122_20240514",2024-05-14,"2545_2815",2024,0
"2525_3015_011122_20240522",2024-05-22,"2525_3015",2024,0
"3400_2200_011122_20240530",2024-05-30,"3400_2200",2024,0
"3400_2155_011122_20240530",2024-05-30,"3400_2155",2024,0
"3410_2205_011122_20240528",2024-05-28,"3410_2205",2024,0
"3355_1855_021708_20240601",2024-06-01,"3355_1855",2024,0
"2930_3010_011128_20240602",2024-06-02,"2930_3010",2024,0
"2220_3110_010338_20240529",2024-05-29,"2220_3110",2024,0
"3050_2435_022558_20240529",2024-05-29,"3050_2435",2024,0
"2755_2655_010014_20240429",2024-04-29,"2755_2655",2024,0
"2220_3110_021727_20240529",2024-05-29,"2220_3110",2024,0
"2905_2610_000662_20240530",2024-05-30,"2905_2610",2024,0
"3225_2335_022558_20240530",2024-05-30,"3225_2335",2024,0
"3405_2030_022558_20240602",2024-06-02,"3405_2030",2024,0
"2600_2805_011206_20240515",2024-05-15,"2600_2805",2024,0
"2600_2805_011206_20240529",2024-05-29,"2600_2805",2024,0
"3415_1845_022558_20240602",2024-06-02,"3415_1845",2024,0
"2600_2805_011206_20240522",2024-05-22,"2600_2805",2024,0
"2540_2745_017929_20240602",2024-06-02,"2540_2745",2024,0
"3400_2540_014991_20240528",2024-05-28,"3400_2540",2024,0
"2440_2825_016685_20240601",2024-06-01,"2440_2825",2024,0
"3410_2205_011619_20240529",2024-05-29,"3410_2205",2024,0
"2620_2800_012105_20240603",2024-06-03,"2620_2800",2024,0
"2625_2725_001651_20240528",2024-05-28,"2625_2725",2024,0
"3310_1915_022558_20240603",2024-06-03,"3310_1915",2024,0
"3405_2030_001692_20240602",2024-06-02,"3405_2030",2024,0
"2715_2755_002294_20240603",2024-06-03,"2715_2755",2024,0
"2220_3100_010338_20240530",2024-05-30,"2220_3100",2024,0
"2445_2815_019005_20240530",2024-05-30,"2445_2815",2024,0
"2615_2920_013022_20240521",2024-05-21,"2615_2920",2024,0
"2620_2920_013022_20240522",2024-05-22,"2620_2920",2024,0
"2615_2925_013022_20240526",2024-05-26,"2615_2925",2024,1
"2615_2930_013022_20240525",2024-05-25,"2615_2930",2024,0
"2610_2925_013022_20240521",2024-05-21,"2610_2925",2024,0
"3355_1825_013663_20240602",2024-06-02,"3355_1825",2024,0
"2425_2830_010916_20240512",2024-05-12,"2425_2830",2024,0
"2430_2840_010916_20240511",2024-05-11,"2430_2840",2024,0
"2425_2835_010916_20240512",2024-05-12,"2425_2835",2024,0
"2425_2840_010916_20240510",2024-05-10,"2425_2840",2024,0
"3335_2525_002947_20240601",2024-06-01,"3335_2525",2024,0
"3340_2525_002947_20240602",2024-06-02,"3340_2525",2024,0
"2545_2815_011613_20240527",2024-05-27,"2545_2815",2024,0
"2605_2815_014228_20240530",2024-05-30,"2605_2815",2024,0
"2525_3125_021033_20240519",2024-05-19,"2525_3125",2024,0
"2645_2635_010651_20240529",2024-05-29,"2645_2635",2024,0
"2555_2750_010610_20240412",2024-04-12,"2555_2750",2024,0
"2555_2750_010610_20240426",2024-04-26,"2555_2750",2024,0
"2555_2750_010610_20240503",2024-05-03,"2555_2750",2024,0
"2555_2750_010610_20240517",2024-05-17,"2555_2750",2024,0
"2555_2750_010610_20240524",2024-05-24,"2555_2750",2024,0
"2555_2750_010610_20240531",2024-05-31,"2555_2750",2024,0
"3405_2205_018216_20240601",2024-06-01,"3405_2205",2024,0
