"Pentad","year","site_id","log_dist_coast","watext","log_watext","watrec","ndvi","elev","prcp","tdiff","watext:watrec"
"2635_2625",2010,3865,6.33149958641962,0,0,0,0.397568086425997,1475.79789187232,56.2916666666667,15.6854166666666,0
"2635_2625",2011,3865,6.33149958641962,0,0,0,0.431014236015031,1475.79789187232,64.4791666666667,15.6645833333334,0
"2635_2625",2012,3865,6.33149958641962,0,0,0,0.357855690455698,1475.79789187232,35.8541666666667,16.4770833333333,0
"2635_2630",2010,3866,6.31955587354879,171,5.14749447681345,1.23976608187134,0.387438639985191,1379.66566796497,54.4375,15.7645833333333,211.999999999999
"2635_2630",2011,3866,6.31955587354879,171,5.14749447681345,1.88304093567251,0.404274952338605,1379.66566796497,61.5416666666667,15.74375,321.999999999999
"2635_2630",2012,3866,6.31955587354879,171,5.14749447681345,1.43859649122807,0.330587822155726,1379.66566796497,35.2916666666667,16.575,246
"2635_2635",2010,3867,6.30754164992007,11,2.484906649788,1.54545454545455,0.421736178256671,1364.65492481247,53.875,15.8916666666666,17
"2635_2635",2011,3867,6.30754164992007,11,2.484906649788,1.72727272727273,0.427231774894749,1364.65492481247,60.5416666666667,15.8833333333333,19
"2635_2635",2012,3867,6.30754164992007,11,2.484906649788,1.54545454545455,0.358238715538201,1364.65492481247,35.5416666666667,16.7083333333333,17
"2635_2640",2010,3868,6.295457394317,25,3.25809653802148,1.24,0.453118001271082,1455.93267181854,54.3125,15.95,31
"2635_2640",2011,3868,6.295457394317,25,3.25809653802148,1.92,0.457058454700046,1455.93267181854,60.5416666666667,15.94375,48
"2635_2640",2012,3868,6.295457394317,25,3.25809653802148,1,0.396441059387781,1455.93267181854,36.3541666666667,16.7875,25
"2635_2645",2010,3869,6.28328336098094,1074,6.98007594056176,2.10521415270019,0.414911592039896,1459.10502603816,54.3333333333333,16.05,2261
"2635_2645",2011,3869,6.28328336098094,1074,6.98007594056176,2.11731843575419,0.419429139652991,1459.10502603816,60.1041666666667,16.0333333333334,2274
"2635_2645",2012,3869,6.28328336098094,1074,6.98007594056176,2.10055865921788,0.385756769466547,1459.10502603816,36.5833333333333,16.875,2256
"2635_2650",2010,3870,6.27054519328687,70,4.26267987704132,1.98571428571429,0.399590226409117,1418.79605381343,54.0625,16.14375,139
"2635_2650",2011,3870,6.27054519328687,70,4.26267987704132,1.94285714285714,0.406832916828097,1418.79605381343,59.2916666666667,16.14375,136
"2635_2650",2012,3870,6.27054519328687,70,4.26267987704132,1.57142857142857,0.369117287480223,1418.79605381343,36.8958333333333,16.9958333333333,110
"2635_2655",2010,3871,6.25770302659005,2,1.09861228866811,1,0.41422026243463,1447.52278883994,54.2708333333333,16.1479166666667,2
"2635_2655",2011,3871,6.25770302659005,2,1.09861228866811,2,0.426517945757148,1447.52278883994,59.3125,16.1333333333333,4
"2635_2655",2012,3871,6.25770302659005,2,1.09861228866811,1,0.380584922319349,1447.52278883994,37.4166666666667,16.99375,2
"2635_2700",2010,3872,6.24477595453291,153,5.03695260241363,1.70588235294118,0.427273995870119,1411.6197997393,54.3333333333333,16.2145833333334,261.000000000001
"2635_2700",2011,3872,6.24477595453291,153,5.03695260241363,1.84313725490196,0.446274497219391,1411.6197997393,59.3333333333333,16.20625,282
"2635_2700",2012,3872,6.24477595453291,153,5.03695260241363,1.91503267973856,0.396980777349013,1411.6197997393,38.0416666666667,17.0666666666667,293
"2635_2705",2010,3873,6.23176446695421,285,5.65599181081985,2.52593359483224,0.450371705163043,1400.62120673017,54.3125,16.2229166666667,719.891074527188
"2635_2705",2011,3873,6.23176446695421,285,5.65599181081985,2.5073273159422,0.460085147853566,1400.62120673017,58.9375,16.2166666666667,714.588285043527
"2635_2705",2012,3873,6.23176446695421,285,5.65599181081985,2.53150381312063,0.414494031853017,1400.62120673017,38.25,17.0833333333333,721.47858673938
"2635_2710",2010,3874,6.21866931039679,120,4.79579054559674,1.35833333333333,0.431019044883125,1393.12614851922,54.4583333333333,16.2145833333334,163
"2635_2710",2011,3874,6.21866931039679,120,4.79579054559674,1.375,0.436469353724227,1393.12614851922,58.8125,16.20625,165
"2635_2710",2012,3874,6.21866931039679,120,4.79579054559674,1.34166666666667,0.389771264606962,1393.12614851922,38.6666666666667,17.0958333333333,161
"2635_2715",2010,3875,6.20549627265707,5650,8.63958779962984,2.82725663716814,0.412142451078715,1380.70572571079,54.25,16.2104166666666,15974
"2635_2715",2011,3875,6.20549627265707,5650,8.63958779962984,2.81911504424779,0.414387079015585,1380.70572571079,58.5,16.2208333333333,15928
"2635_2715",2012,3875,6.20549627265707,5650,8.63958779962984,2.71752212389381,0.364356805825535,1380.70572571079,38.8541666666667,17.1020833333333,15354
"2635_2720",2010,3876,6.19224678139787,81,4.40671924726425,1.88888888888889,0.409371675393869,1406.93952052791,55.2291666666667,16.1166666666666,153
"2635_2720",2011,3876,6.19224678139787,81,4.40671924726425,1.14814814814815,0.407114642998901,1406.93952052791,59.2708333333333,16.1145833333334,93.0000000000001
"2635_2720",2012,3876,6.19224678139787,81,4.40671924726425,1.54320987654321,0.365664691850879,1406.93952052791,39.7916666666667,17,125
"2635_2725",2010,3877,6.17892260543295,45,3.8286413964891,1.68626417084102,0.417925515707906,1443.44788910649,55.5625,16.00625,75.8818876878459
"2635_2725",2011,3877,6.17892260543295,45,3.8286413964891,1.79831268125494,0.420167774554338,1443.44788910649,59.3541666666667,16.0104166666666,80.9240706564723
"2635_2725",2012,3877,6.17892260543295,45,3.8286413964891,1.64988136040074,0.381892663472917,1443.44788910649,40.5416666666667,16.8958333333333,74.2446612180333
"2635_2730",2010,3878,6.16553072275564,73,4.30406509320417,1.58904109589041,0.426613012175593,1508.92065204881,56,15.83125,116
"2635_2730",2011,3878,6.16553072275564,73,4.30406509320417,1.31506849315068,0.429137625234531,1508.92065204881,59.75,15.8416666666667,95.9999999999996
"2635_2730",2012,3878,6.16553072275564,73,4.30406509320417,1.26027397260274,0.393043994564025,1508.92065204881,41,16.7208333333333,92
"2635_2735",2010,3879,6.15207375957937,302,5.71373280550937,1.89072847682119,0.4245155254967,1499.62562968059,56.1666666666667,15.7583333333334,570.999999999999
"2635_2735",2011,3879,6.15207375957937,302,5.71373280550937,1.30794701986755,0.414798310906874,1499.62562968059,59.5208333333333,15.79375,395
"2635_2735",2012,3879,6.15207375957937,302,5.71373280550937,1.45033112582781,0.38179016009267,1499.62562968059,41.4791666666667,16.6729166666666,437.999999999999
"2635_2740",2010,3880,6.13855478585853,178,5.18738580584075,1.18539325842697,0.423748412197044,1469.94906056254,55.3125,15.7375,211.000000000001
"2635_2740",2011,3880,6.13855478585853,178,5.18738580584075,1.16292134831461,0.413048600378271,1469.94906056254,58.3125,15.74375,207.000000000001
"2635_2740",2012,3880,6.13855478585853,178,5.18738580584075,1.75842696629213,0.381863317447988,1469.94906056254,41.2916666666667,16.6375,312.999999999999
"2635_2745",2010,3881,6.1249822530005,4313,8.3696208269491,1.66607111098951,0.411912303032963,1477.82609672177,55.1875,15.6354166666667,7185.76470169776
"2635_2745",2011,3881,6.1249822530005,4313,8.3696208269491,1.5583348153823,0.400201305511928,1477.82609672177,58.125,15.6625,6721.09805874386
"2635_2745",2012,3881,6.1249822530005,4313,8.3696208269491,1.39609012681779,0.363683585205598,1477.82609672177,41.2083333333333,16.54375,6021.33671696513
"2635_2750",2010,3882,6.11136029814294,446,6.10255859461357,1.4824315920398,0.408026459692765,1495.6989034999,55.3958333333333,15.69375,661.164490049751
"2635_2750",2011,3882,6.11136029814294,446,6.10255859461357,1.46587375621891,0.395868862496016,1495.6989034999,58.4791666666667,15.7145833333333,653.779695273634
"2635_2750",2012,3882,6.11136029814294,446,6.10255859461357,1.41684805140962,0.366759861860475,1495.6989034999,41.875,16.59375,631.91423092869
"2635_2755",2010,3883,6.09769362395062,224,5.41610040220442,1.83249575311438,0.426698062925346,1457.25928121668,55.125,15.9083333333333,410.479048697621
"2635_2755",2011,3883,6.09769362395062,224,5.41610040220442,1.90018049263873,0.416238131934823,1457.25928121668,58.125,15.9333333333333,425.640430351076
"2635_2755",2012,3883,6.09769362395062,224,5.41610040220442,1.80372310305776,0.393834576878008,1457.25928121668,42.2083333333333,16.8229166666667,404.033975084938
"2635_2800",2010,3884,6.08399248655604,73,4.30406509320417,1.59311948937091,0.449379510249265,1484.33203093534,54.6666666666667,16.0395833333333,116.297722724076
"2635_2800",2011,3884,6.08399248655604,73,4.30406509320417,1.71726077784389,0.427477322403329,1484.33203093534,57.7916666666667,16.0708333333333,125.360036782604
"2635_2800",2012,3884,6.08399248655604,73,4.30406509320417,1.6620868718559,0.39664015517044,1484.33203093534,42.8125,16.9604166666666,121.332341645481
"2635_2805",2010,3885,6.0701568889017,69,4.24849524204936,1.98550724637681,0.467811891831033,1546.02161067174,54.5,16.1104166666667,137
"2635_2805",2011,3885,6.0701568889017,69,4.24849524204936,1.8695652173913,0.440655815675379,1546.02161067174,57.5208333333333,16.1458333333333,129
"2635_2805",2012,3885,6.0701568889017,69,4.24849524204936,1.53623188405797,0.414905009808561,1546.02161067174,43.4791666666667,17.0354166666667,106
"2635_2810",2010,3886,6.05584005868293,607,6.41017488196617,2.24294847197924,0.442748962186013,1527.28160997883,54.1875,16.3104166666667,1361.4697224914
"2635_2810",2011,3886,6.05584005868293,607,6.41017488196617,1.99832857486619,0.411139878737218,1527.28160997883,57.1666666666667,16.3458333333334,1212.98544494378
"2635_2810",2012,3886,6.05584005868293,607,6.41017488196617,1.89218982706928,0.387648812945384,1527.28160997883,43.4166666666667,17.225,1148.55922503105
"2635_2815",2010,3887,6.03885804478842,129,4.86753445045558,2.04651162790698,0.450126410247602,1518.07539943296,54.0833333333333,16.475,264
"2635_2815",2011,3887,6.03885804478842,129,4.86753445045558,2.01550387596899,0.411087225231208,1518.07539943296,57,16.50625,260
"2635_2815",2012,3887,6.03885804478842,129,4.86753445045558,1.73643410852713,0.392733814071368,1518.07539943296,43.75,17.4041666666667,224
"2635_2820",2010,3888,6.01911619456921,54,4.00733318523247,1.8698661744347,0.451452981794516,1580.15158459958,55.0833333333333,16.4041666666667,100.972773419474
"2635_2820",2011,3888,6.01911619456921,54,4.00733318523247,1.78657129672358,0.414864624983062,1580.15158459958,58.0416666666667,16.4375,96.4748500230733
"2635_2820",2012,3888,6.01911619456921,54,4.00733318523247,1.64190124596216,0.387374398383092,1580.15158459958,45.0625,17.3354166666667,88.6626672819566
"2635_2825",2010,3889,5.99898519866161,106,4.67282883446191,1.79812849058697,0.470132726356632,1629.66000129174,55.4791666666667,16.2979166666666,190.601620002219
"2635_2825",2011,3889,5.99898519866161,106,4.67282883446191,1.70762288715464,0.434286171351794,1629.66000129174,58.625,16.3208333333334,181.008026038392
"2635_2825",2012,3889,5.99898519866161,106,4.67282883446191,1.57558161038577,0.413615246114707,1629.66000129174,45.5625,17.23125,167.011650700892
"2635_2830",2010,3890,5.97845492293037,374,5.92692602597041,2.08438858438858,0.45925189352512,1611.58364741554,55.0833333333333,16.34375,779.561330561329
"2635_2830",2011,3890,5.97845492293037,374,5.92692602597041,2.13119763119763,0.436521668699431,1611.58364741554,58.2083333333333,16.3791666666666,797.067914067914
"2635_2830",2012,3890,5.97845492293037,374,5.92692602597041,2.13387513387513,0.400374580706486,1611.58364741554,45.4583333333333,17.2875,798.069300069299
"2635_2835",2010,3891,5.95750715954391,106,4.67282883446191,2.11320754716981,0.441487384833857,1631.01436805376,55.5416666666667,16.28125,224
"2635_2835",2011,3891,5.95750715954391,106,4.67282883446191,2.15094339622642,0.42911513636702,1631.01436805376,58.6875,16.3083333333334,228.000000000001
"2635_2835",2012,3891,5.95750715954391,106,4.67282883446191,2.02830188679245,0.392389543572742,1631.01436805376,45.8958333333333,17.2229166666667,215
"2635_2840",2010,3892,5.9361212061915,575,6.35610766069589,1.28745157786143,0.434838485867036,1649.57439378582,56.0833333333333,16.1916666666666,740.284657270322
"2635_2840",2011,3892,5.9361212061915,575,6.35610766069589,1.9982646598665,0.425335101743215,1649.57439378582,59.375,16.2270833333334,1149.00217942324
"2635_2840",2012,3892,5.9361212061915,575,6.35610766069589,2.27178569232556,0.393296082585601,1649.57439378582,46.6458333333333,17.1333333333334,1306.2767730872
"2635_2845",2010,3893,5.91427454596241,768,6.64509096950564,1.5390625,0.436695834247838,1641.39434711662,55.7916666666667,16.19375,1182
"2635_2845",2011,3893,5.91427454596241,768,6.64509096950564,2.69010416666667,0.41859280388119,1641.39434711662,59.4375,16.2291666666667,2066
"2635_2845",2012,3893,5.91427454596241,768,6.64509096950564,2.68359375,0.391097572347666,1641.39434711662,46.7291666666667,17.14375,2061
"2635_2850",2010,3894,5.8919477147394,239,5.48063892334199,1.74058577405858,0.422836852111305,1651.74132001916,55.2708333333333,16.1375,416.000000000001
"2635_2850",2011,3894,5.8919477147394,239,5.48063892334199,1.75732217573222,0.396140799092947,1651.74132001916,59.25,16.1604166666666,420.000000000001
"2635_2850",2012,3894,5.8919477147394,239,5.48063892334199,1.76569037656904,0.37879960411839,1651.74132001916,47.1041666666667,17.0729166666667,422.000000000001
"2635_2855",2010,3895,5.86912527175471,324,5.78382518232974,2.14506172839506,0.441726594648242,1599.72060551089,54.625,16.2395833333334,694.999999999999
"2635_2855",2011,3895,5.86912527175471,324,5.78382518232974,1.9537037037037,0.408941153185479,1599.72060551089,59.125,16.2875,632.999999999999
"2635_2855",2012,3895,5.86912527175471,324,5.78382518232974,1.99691358024691,0.397617605260144,1599.72060551089,47.1875,17.1979166666667,646.999999999999
"2635_2900",2010,3896,5.84579140724416,683,6.52795791762255,2.07077579379989,0.441059710793885,1574.89187584413,53.7708333333333,16.24375,1414.33986716532
"2635_2900",2011,3896,5.84579140724416,683,6.52795791762255,2.08846396180281,0.405095282840603,1574.89187584413,58.75,16.2958333333334,1426.42088591132
"2635_2900",2012,3896,5.84579140724416,683,6.52795791762255,1.87657589437967,0.386543346560619,1574.89187584413,47.2708333333333,17.2020833333334,1281.70133586131
"2635_2905",2010,3897,5.82192069891012,631,6.44888939414686,1.91634295936621,0.444199688063762,1612.90596293618,53.4583333333333,16.0458333333333,1209.21240736008
"2635_2905",2011,3897,5.82192069891012,631,6.44888939414686,1.79954638384871,0.403207067627547,1612.90596293618,58.4166666666667,16.1145833333333,1135.51376820854
"2635_2905",2012,3897,5.82192069891012,631,6.44888939414686,1.81716713519039,0.415791613993223,1612.90596293618,47.9583333333333,17.0145833333333,1146.63246230514
"2635_2910",2010,3898,5.79748600853197,1650,7.40913644392013,2.40160685977807,0.440877535023094,1628.09256078232,53.1041666666667,15.88125,3962.65131863382
"2635_2910",2011,3898,5.79748600853197,1650,7.40913644392013,2.35245712638709,0.393282292819788,1628.09256078232,58.5833333333333,15.94375,3881.5542585387
"2635_2910",2012,3898,5.79748600853197,1650,7.40913644392013,2.31355382619974,0.400229168416231,1628.09256078232,48.8541666666667,16.8395833333334,3817.36381322957
"2635_2915",2010,3899,5.77246745004564,265,5.5834963087817,1.9670982551423,0.440573908463203,1636.18293642254,52.5208333333333,15.725,521.281037612709
"2635_2915",2011,3899,5.77246745004564,265,5.5834963087817,1.82401392285419,0.405371223849492,1636.18293642254,58.5416666666667,15.7791666666667,483.36368955636
"2635_2915",2012,3899,5.77246745004564,265,5.5834963087817,1.56926169864822,0.399896437500239,1636.18293642254,49.2708333333333,16.6833333333333,415.854350141778
"2635_2935",2010,3903,5.6659445804991,263,5.57594910314632,2.5361216730038,0.448414074030243,1677.85667750778,50.3958333333333,15.0875,666.999999999999
"2635_2935",2011,3903,5.6659445804991,263,5.57594910314632,2.31939163498099,0.409887928664959,1677.85667750778,57.6458333333333,15.1708333333333,610
"2635_2935",2012,3903,5.6659445804991,263,5.57594910314632,1.71102661596958,0.402210570268031,1677.85667750778,51.9166666666667,16.075,450
"2635_2940",2010,3904,5.63753763674407,325,5.78689738136671,1.9784365599971,0.449608738979647,1683.63296039358,49.75,14.9770833333334,642.991881999058
"2635_2940",2011,3904,5.63753763674407,325,5.78689738136671,1.80708875439423,0.416418147912742,1683.63296039358,57.6458333333333,15.05625,587.303845178125
"2635_2940",2012,3904,5.63753763674407,325,5.78689738136671,1.21871489145798,0.405854134910682,1683.63296039358,52.6041666666667,15.95625,396.082339723843
"2635_2945",2010,3905,5.60835167432503,796,6.68085467879022,1.93637985262624,0.468428474147984,1650.62605969387,49.3125,14.94375,1541.35836269049
"2635_2945",2011,3905,5.60835167432503,796,6.68085467879022,1.33139716879413,0.420952360185739,1650.62605969387,57.5208333333333,15.0395833333333,1059.79214636013
"2635_2945",2012,3905,5.60835167432503,796,6.68085467879022,1.49431324127857,0.424954680006031,1650.62605969387,53.4375,15.9458333333333,1189.47334005774
"2635_2950",2010,3906,5.57834226696109,350,5.86078622346587,1.62763295216079,0.464056407418081,1640.80597916733,48.7083333333333,14.8791666666666,569.671533256276
"2635_2950",2011,3906,5.57834226696109,350,5.86078622346587,1.48872754205429,0.404569267868151,1640.80597916733,57.375,14.95625,521.054639719002
"2635_2950",2012,3906,5.57834226696109,350,5.86078622346587,1.5930917619598,0.413425181358226,1640.80597916733,54.7708333333333,15.875,557.58211668593
"2635_2955",2010,3907,5.54746163420776,2150,7.67368812926773,2.81815196330637,0.455078749071977,1708.15716800638,48.8541666666667,14.575,6059.0267211087
"2635_2955",2011,3907,5.54746163420776,2150,7.67368812926773,2.80047290122714,0.407657028645152,1708.15716800638,58.1875,14.6583333333333,6021.01673763835
"2635_2955",2012,3907,5.54746163420776,2150,7.67368812926773,2.74324856870751,0.420403509708019,1708.15716800638,56.8958333333333,15.5604166666667,5897.98442272115
"2635_3000",2010,3908,5.51566997153823,2238,7.71378461659875,2.59096651425853,0.461915455586518,1691.18510995962,49.5,14.4604166666666,5798.58305891059
"2635_3000",2011,3908,5.51566997153823,2238,7.71378461659875,2.56233845178,0.428076541016147,1691.18510995962,60.4583333333333,14.5541666666667,5734.51345508364
"2635_3000",2012,3908,5.51566997153823,2238,7.71378461659875,2.55547215688348,0.437218881360461,1691.18510995962,59.3125,15.4666666666667,5719.14668710523
"2635_3005",2010,3909,5.48291298680526,486,6.18826412308259,1.65617910639873,0.456082101700609,1657.93802429973,49.9791666666667,14.375,804.903045709783
"2635_3005",2011,3909,5.48291298680526,486,6.18826412308259,1.61473299760269,0.423978536128169,1657.93802429973,62.0833333333333,14.48125,784.760236834907
"2635_3005",2012,3909,5.48291298680526,486,6.18826412308259,1.60755715733754,0.424971874946313,1657.93802429973,61.3541666666667,15.36875,781.272778466044
"2635_3010",2010,3910,5.44913225120864,422,6.04737217904628,2.23674432430424,0.476537671997664,1667.31812566198,50.4375,14.1854166666667,943.906104856389
"2635_3010",2011,3910,5.44913225120864,422,6.04737217904628,2.25819306654776,0.456132450369047,1667.31812566198,63.8333333333333,14.29375,952.957474083155
"2635_3010",2012,3910,5.44913225120864,422,6.04737217904628,2.15620703749118,0.44573027349752,1667.31812566198,63.5,15.1875,909.919369821278
"2635_3015",2010,3911,5.41427764246529,237,5.47227067367148,2.50210970464135,0.505117881796997,1676.70358017216,52.125,13.9770833333333,593
"2635_3015",2011,3911,5.41427764246529,237,5.47227067367148,2.54852320675105,0.491806111309386,1676.70358017216,66.7083333333333,14.0854166666666,603.999999999999
"2635_3015",2012,3911,5.41427764246529,237,5.47227067367148,2.47679324894515,0.477142778020586,1676.70358017216,66.5625,14.9833333333334,587.000000000001
"2635_3020",2010,3912,5.37828281330475,164,5.10594547390058,1.84756097560976,0.533647923231221,1509.97671213277,53.7916666666667,14.1270833333333,303.000000000001
"2635_3020",2011,3912,5.37828281330475,164,5.10594547390058,1.81707317073171,0.521221457812861,1509.97671213277,68.7916666666667,14.2541666666667,298
"2635_3020",2012,3912,5.37828281330475,164,5.10594547390058,1.77439024390244,0.486490650675716,1509.97671213277,68.9375,15.1604166666666,291
"2635_3025",2010,3913,5.34107654906765,10300,9.23999625688369,2.89545110382221,0.538112156583575,1495.9249175376,54.7083333333333,13.9333333333334,29823.1463693688
"2635_3025",2011,3913,5.34107654906765,10300,9.23999625688369,2.90875585198682,0.532740560202637,1495.9249175376,70.5416666666667,14.075,29960.1852754642
"2635_3025",2012,3913,5.34107654906765,10300,9.23999625688369,2.84757069230547,0.512044265721053,1495.9249175376,70.625,14.9791666666666,29329.9781307463
"2635_3030",2010,3914,5.30259665490918,642,6.46614472423762,2.63395638629284,0.592286896776829,1390.68121666335,56.7291666666667,13.8708333333333,1691
"2635_3030",2011,3914,5.30259665490918,642,6.46614472423762,2.66822429906542,0.564208655567729,1390.68121666335,73.2916666666667,14.0270833333333,1713
"2635_3030",2012,3914,5.30259665490918,642,6.46614472423762,2.53115264797508,0.544062337228523,1390.68121666335,73.6458333333333,14.9375,1625
"2635_3040",2010,3916,5.22149115133875,11,2.484906649788,1.81818181818182,0.608510173424523,1358.95107440605,59.75,13.4125,20
"2635_3040",2011,3916,5.22149115133875,11,2.484906649788,1.81818181818182,0.599967250664081,1358.95107440605,78.0416666666667,13.5916666666666,20
"2635_3040",2012,3916,5.22149115133875,11,2.484906649788,1.63636363636364,0.569175087399243,1358.95107440605,79.7083333333333,14.50625,18
"2635_3045",2010,3917,5.17870671619054,12,2.56494935746154,1.41666666666667,0.587753089516088,1345.28354281642,61.5416666666667,13.13125,17
"2635_3045",2011,3917,5.17870671619054,12,2.56494935746154,1.41666666666667,0.619940405445901,1345.28354281642,80.1666666666667,13.325,17
"2635_3045",2012,3917,5.17870671619054,12,2.56494935746154,1.41666666666667,0.619442756390803,1345.28354281642,83.0833333333333,14.2520833333333,17
"2640_2200",2010,3929,6.35034655136943,0,0,0,0.200664307407846,950.813569158932,32.1666666666667,18.3791666666666,0
"2640_2200",2011,3929,6.35034655136943,0,0,0,0.225957951085524,950.813569158932,54.1041666666667,18.5354166666667,0
"2640_2200",2012,3929,6.35034655136943,0,0,0,0.181020509201071,950.813569158932,29.1666666666667,18.9375,0
"2640_2205",2010,3930,6.36299614896341,0,0,0,0.205631498340102,955.755220002388,32.8333333333333,18.3395833333334,0
"2640_2205",2011,3930,6.36299614896341,0,0,0,0.235192808762125,955.755220002388,55,18.5020833333333,0
"2640_2205",2012,3930,6.36299614896341,0,0,0,0.186465305448058,955.755220002388,29.7291666666667,18.9,0
"2640_2215",2010,3932,6.38794395208753,0,0,0,0.222291778801984,958.780962006913,34.2708333333333,18.2958333333333,0
"2640_2215",2011,3932,6.38794395208753,0,0,0,0.245070463891632,958.780962006913,56.2083333333333,18.44375,0
"2640_2215",2012,3932,6.38794395208753,0,0,0,0.217361115196476,958.780962006913,30.3333333333333,18.8625,0
"2640_2220",2010,3933,6.40024262756817,0,0,0,0.229278929707121,962.748338836581,34.8541666666667,18.2541666666667,0
"2640_2220",2011,3933,6.40024262756817,0,0,0,0.256497854830546,962.748338836581,56.125,18.3979166666666,0
"2640_2220",2012,3933,6.40024262756817,0,0,0,0.215965716823117,962.748338836581,30.3541666666667,18.825,0
"2640_2225",2010,3934,6.41242785233011,0,0,0,0.245420755884578,967.403727862191,35.5208333333333,18.2520833333333,0
"2640_2225",2011,3934,6.41242785233011,0,0,0,0.278637682687386,967.403727862191,56,18.3833333333333,0
"2640_2225",2012,3934,6.41242785233011,0,0,0,0.233232660264491,967.403727862191,30.4166666666667,18.8291666666667,0
"2640_2230",2010,3935,6.42449781907354,0,0,0,0.257850470729578,972.013638860496,36,18.1854166666666,0
"2640_2230",2011,3935,6.42449781907354,0,0,0,0.282760286047724,972.013638860496,55.7291666666667,18.3229166666666,0
"2640_2230",2012,3935,6.42449781907354,0,0,0,0.232573542113537,972.013638860496,30.3333333333333,18.775,0
"2640_2355",2010,3952,6.61319425452941,92,4.53259949315326,2.1195652173913,0.298980434878119,1265.12386371899,42.9166666666667,17.8416666666667,195
"2640_2355",2011,3952,6.61319425452941,92,4.53259949315326,1.83695652173913,0.314673330429816,1265.12386371899,58.125,17.8270833333333,169
"2640_2355",2012,3952,6.61319425452941,92,4.53259949315326,1.40217391304348,0.250649362276816,1265.12386371899,30.8541666666667,18.4395833333333,129
"2640_2400",2010,3953,6.62325646263112,1,0.693147180559945,2,0.304991074931758,1321.61694369366,43.8541666666667,17.8166666666667,2
"2640_2400",2011,3953,6.62325646263112,1,0.693147180559945,2,0.315743879595723,1321.61694369366,58.75,17.8,2
"2640_2400",2012,3953,6.62325646263112,1,0.693147180559945,1,0.246825784379459,1321.61694369366,30.9791666666667,18.4333333333334,1
"2640_2405",2010,3954,6.61826992250484,5,1.79175946922805,1.6,0.316565036335336,1344.40868196611,44.125,17.8145833333333,8
"2640_2405",2011,3954,6.61826992250484,5,1.79175946922805,1.4,0.328542429167582,1344.40868196611,58.7291666666667,17.8020833333334,7
"2640_2405",2012,3954,6.61826992250484,5,1.79175946922805,1.6,0.257808993974351,1344.40868196611,31.0416666666667,18.4229166666667,8
"2640_2445",2010,3962,6.54755528058292,27,3.3322045101752,1,0.335424131647659,1274.12896597607,45.7083333333333,17.75625,27
"2640_2445",2011,3962,6.54755528058292,27,3.3322045101752,1,0.339760339719873,1274.12896597607,59.0416666666667,17.7354166666667,27
"2640_2445",2012,3962,6.54755528058292,27,3.3322045101752,1,0.27805377299928,1274.12896597607,30.2916666666667,18.4166666666667,27
"2640_2450",2010,3963,6.53716666923763,22,3.13549421592915,1.09090909090909,0.327751363864701,1277.8310755826,45.9583333333333,17.70625,24
"2640_2450",2011,3963,6.53716666923763,22,3.13549421592915,1,0.339240031592076,1277.8310755826,59.125,17.6791666666667,22
"2640_2450",2012,3963,6.53716666923763,22,3.13549421592915,1,0.27401217001656,1277.8310755826,30.2708333333333,18.38125,22
"2640_2455",2010,3964,6.5266634329904,22,3.13549421592915,1.09090909090909,0.344182343998869,1290.40758288904,46.2291666666667,17.6458333333333,24
"2640_2455",2011,3964,6.5266634329904,22,3.13549421592915,1,0.344107327479193,1290.40758288904,59.0833333333333,17.6166666666666,22
"2640_2455",2012,3964,6.5266634329904,22,3.13549421592915,1,0.276093958572853,1290.40758288904,30.3333333333333,18.3166666666667,22
"2640_2505",2010,3966,6.50530987432058,3,1.38629436111989,1,0.317629573087451,1338.52439331113,46.9583333333333,17.46875,3
"2640_2505",2011,3966,6.50530987432058,3,1.38629436111989,1.33333333333333,0.33296542426691,1338.52439331113,59.4791666666667,17.4354166666667,3.99999999999999
"2640_2505",2012,3966,6.50530987432058,3,1.38629436111989,2,0.267510228403658,1338.52439331113,30.4583333333333,18.1583333333333,6
"2640_2510",2010,3967,6.49447537643219,79,4.38202663467388,1.06329113924051,0.32518398978555,1363.17702891246,47.6666666666667,17.38125,84.0000000000003
"2640_2510",2011,3967,6.49447537643219,79,4.38202663467388,1.82278481012658,0.35163837256385,1363.17702891246,60.1875,17.3291666666667,144
"2640_2510",2012,3967,6.49447537643219,79,4.38202663467388,1.44303797468354,0.278887129563842,1363.17702891246,30.5208333333333,18.05625,114
"2640_2520",2010,3969,6.47255607571339,590,6.3818160174061,1.09661016949153,0.324041974426799,1376.45189684454,48.9375,17.2208333333333,647.000000000003
"2640_2520",2011,3969,6.47255607571339,590,6.3818160174061,0.996610169491525,0.332858749415101,1376.45189684454,61.1666666666667,17.175,588
"2640_2520",2012,3969,6.47255607571339,590,6.3818160174061,1,0.287643694458503,1376.45189684454,30.8333333333333,17.91875,590
"2640_2525",2010,3970,6.46146807566258,3036,8.01862546504575,1.94400527009223,0.32084014763319,1355.85695116563,49.6875,17.1395833333333,5902.00000000001
"2640_2525",2011,3970,6.46146807566258,3036,8.01862546504575,2.06719367588933,0.331864249849598,1355.85695116563,62.0625,17.1104166666667,6276.00000000001
"2640_2525",2012,3970,6.46146807566258,3036,8.01862546504575,1.84123847167325,0.281772458102159,1355.85695116563,31.0625,17.8645833333333,5589.99999999999
